File Name,Component RT,Compound Name,CAS#,Component Area,Formula,Match Factor,Component RI
278-3.D,6.75051993738073,Furan,110-00-9,317370.200426167,C4H4O,94.708964467867,766.155293536816
432-1.D,6.75074534161734,Furan,110-00-9,191789.748728324,C4H4O,91.6290248533878,766.176586209837
99-3.D,6.7508297205975,Furan,110-00-9,48459.2546159088,C4H4O,83.6079467278074,766.184557018468
397-1.D,6.75088522279023,Furan,110-00-9,179356.280887703,C4H4O,90.0558476495477,766.189799999078
240-1.D,6.7512210520111,Furan,110-00-9,114083.461420593,C4H4O,91.8464647357555,766.221523900538
310-3.D,6.75134267299124,Furan,110-00-9,74798.8218587748,C4H4O,84.8623237347482,766.233012751864
310-2.D,6.75134763329466,Furan,110-00-9,181904.012153261,C4H4O,91.7268071227689,766.233481323886
Aut-D129-0606.D,6.75142464091279,Furan,110-00-9,29636.6059212729,C4H4O,84.7670512491169,766.240755801321
240-3.D,6.75143853872495,Furan,110-00-9,133247.842666247,C4H4O,91.6062204083593,766.242068649627
60-2.D,6.75146256113649,Furan,110-00-9,67783.1862859647,C4H4O,89.0835138210128,766.244337912005
99-1.D,6.75148145035021,Furan,110-00-9,58552.9140781447,C4H4O,83.2663626071325,766.246122269999
278-1.D,6.75182996088697,Furan,110-00-9,215260.879941048,C4H4O,90.9944465551961,766.279044104191
310-1.D,6.75220021647354,Furan,110-00-9,188437.477971249,C4H4O,91.5530310012062,766.314020071183
240-2.D,6.75271082783789,Furan,110-00-9,126322.754489856,C4H4O,91.4344359533207,766.362254660674
129-3.D,6.88074780347975,"Pentane, 3-ethyl-3-methyl-",1067-08-9,30683.9145052528,C8H18,85.0774706196971,778.457189068558
60-2.D,6.88107751739268,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,1000112-56-4,29118.900342781,C10H18O2,75.652624943324,778.488335291204
194-1.D,6.88142226065028,"Heptane, 2,4-dimethyl-",2213-23-2,31449.1997412509,C9H20,85.8432374507295,778.520901251679
164-1.D,6.88174288656008,"Heptane, 2,4-dimethyl-",2213-23-2,122824.88071494,C9H20,91.5380350959801,778.551188981682
60-1.D,6.88197109911493,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,1000112-56-4,27187.0867317378,C10H18O2,75.8107322729031,778.572746940764
99-2.D,6.88241400141584,"Heptane, 2,4-dimethyl-",2213-23-2,40078.0986191637,C9H20,81.5102681314983,778.614585435088
99-1.D,6.8826785645761,"Hexane, 2,3,5-trimethyl-",1069-53-0,95121.649599251,C9H20,89.2503523594094,778.639577231825
164-3.D,6.8827749997583,"Heptane, 2,4-dimethyl-",2213-23-2,35402.507779698,C9H20,85.1433899919307,778.64868692219
164-2.D,6.88347295469561,"Heptane, 2,4-dimethyl-",2213-23-2,70812.4767189129,C9H20,88.3347826433897,778.714618807445
194-2.D,6.88368208385363,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,1000112-56-4,29587.0382341781,C10H18O2,76.7838696845296,778.734374065145
129-2.D,6.88385674207174,"Heptane, 2,4-dimethyl-",2213-23-2,43843.0387725978,C9H20,83.3104197273159,778.750873046641
397-1.D,6.88438805483097,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,1000112-56-4,9588.71956115053,C10H18O2,80.6564325427724,778.801063180708
68-3.D,6.88458595533098,"Heptane, 2,4-dimethyl-",2213-23-2,46719.3466287363,C9H20,81.5857586178931,778.819757730114
129-1.D,6.8847202078964,"Heptane, 2,4-dimethyl-",2213-23-2,49790.5802517598,C9H20,84.7808288435645,778.832439816399
68-2.D,6.88495129143095,"Heptane, 2,4-dimethyl-",2213-23-2,44733.177905406,C9H20,83.1530535720689,778.854268980819
68-1.D,6.88507091637961,"Pentane, 3-ethyl-3-methyl-",1067-08-9,135580.599102098,C8H18,87.2193894836195,778.865569278256
278-3.D,6.88850174807683,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,1000112-56-4,12960.6200058595,C10H18O2,77.4538798136003,779.189660691179
Aut-D129-0605.D,7.0102800377741,"Propanal, 2-methyl-",78-84-2,2930286.18595294,C4H8O,98.833714515557,790.693372168345
194-2.D,7.01458582628156,"Propanal, 2-methyl-",78-84-2,5896668.57019362,C4H8O,98.622969087947,791.100115839935
164-2.D,7.01501179933987,"Propanal, 2-methyl-",78-84-2,4652455.83369798,C4H8O,98.836381356186,791.140355123736
194-1.D,7.01507924041767,"Propanal, 2-methyl-",78-84-2,5491618.80426636,C4H8O,98.6881690001622,791.146725903804
194-3.D,7.01521399331269,"Propanal, 2-methyl-",78-84-2,4609459.38720483,C4H8O,98.7063551700674,791.159455253419
164-1.D,7.01528090421946,"Propanal, 2-methyl-",78-84-2,4625436.3451406,C4H8O,98.6633333930587,791.165775951205
164-3.D,7.01547421643352,"Propanal, 2-methyl-",78-84-2,3285389.4979858,C4H8O,98.7400156246793,791.184037070992
129-2.D,7.01570571908811,"Propanal, 2-methyl-",78-84-2,4996849.50581586,C4H8O,98.6886554941558,791.205905827329
129-3.D,7.01583838167527,"Propanal, 2-methyl-",78-84-2,3649903.57758153,C4H8O,98.7380976464676,791.218437717293
99-3.D,7.01603301571083,"Propanal, 2-methyl-",78-84-2,3625678.99340463,C4H8O,98.6415643868449,791.236823702137
129-1.D,7.0160766143204,"Propanal, 2-methyl-",78-84-2,4309583.04936765,C4H8O,98.8591149583424,791.240942218061
99-1.D,7.01612667049281,"Propanal, 2-methyl-",78-84-2,4445113.33864,C4H8O,98.6052206390889,791.2456707437
99-2.D,7.01620911903566,"Propanal, 2-methyl-",78-84-2,4963658.49322155,C4H8O,98.654511184401,791.253459194754
68-2.D,7.01639455177312,"Propanal, 2-methyl-",78-84-2,5267277.46394853,C4H8O,98.7067589569467,791.270975984614
68-1.D,7.01658569671067,"Propanal, 2-methyl-",78-84-2,4747104.24287785,C4H8O,98.722704770165,791.289032373953
60-2.D,7.01670426347525,"Propanal, 2-methyl-",78-84-2,5506147.94135062,C4H8O,98.7928589921535,791.30023271068
462-1.D,7.01671896272343,"Propanal, 2-methyl-",78-84-2,6809134.58078293,C4H8O,98.6493470975593,791.301621266146
60-3.D,7.0167424123245,"Propanal, 2-methyl-",78-84-2,4183779.01043625,C4H8O,98.6656061409925,791.303836418336
68-3.D,7.01689652008184,"Propanal, 2-methyl-",78-84-2,3849609.80192811,C4H8O,98.6550483203422,791.318394113153
462-2.D,7.01701317256363,"Propanal, 2-methyl-",78-84-2,6847221.93647685,C4H8O,98.6610875547201,791.329413618329
60-1.D,7.01707469383114,"Propanal, 2-methyl-",78-84-2,4724118.90653365,C4H8O,98.5933384595436,791.335225187147
432-2.D,7.01710138681414,"Propanal, 2-methyl-",78-84-2,6684159.90740455,C4H8O,98.6533348338676,791.337746723422
432-3.D,7.01710554380386,"Propanal, 2-methyl-",78-84-2,6866752.40482268,C4H8O,98.6493552844622,791.338139410907
462-3.D,7.01712110684534,"Propanal, 2-methyl-",78-84-2,6041939.82778119,C4H8O,98.7240677712198,791.339609564079
397-3.D,7.01737252403354,"Propanal, 2-methyl-",78-84-2,6297638.88223072,C4H8O,98.6201282108511,791.363359534625
432-1.D,7.01738141196333,"Propanal, 2-methyl-",78-84-2,6798339.06839307,C4H8O,98.6928334549345,791.364199127463
397-1.D,7.01756353502593,"Propanal, 2-methyl-",78-84-2,6239535.88961862,C4H8O,98.6474238574631,791.381403270918
397-2.D,7.01756723834691,"Propanal, 2-methyl-",78-84-2,6270914.08083263,C4H8O,99.1820639768443,791.381753102863
340-2.D,7.01759863339391,"Propanal, 2-methyl-",78-84-2,6664621.28433661,C4H8O,98.6864201775193,791.38471881673
278-1.D,7.01778083519499,"Propanal, 2-methyl-",78-84-2,7238328.43860689,C4H8O,98.7047426015764,791.401930398167
340-3.D,7.0178160301317,"Propanal, 2-methyl-",78-84-2,6796835.69821386,C4H8O,98.6942303645811,791.405255066285
340-1.D,7.0179794959433,"Propanal, 2-methyl-",78-84-2,6719966.39254591,C4H8O,98.7093867533688,791.420696763962
278-3.D,7.01816727385801,"Propanal, 2-methyl-",78-84-2,8540371.07929448,C4H8O,98.7181296801149,791.438435089553
310-3.D,7.01829012615179,"Propanal, 2-methyl-",78-84-2,3220445.57314997,C4H8O,98.4116577583998,791.450040256168
310-1.D,7.01842326217518,"Propanal, 2-methyl-",78-84-2,7041824.88118215,C4H8O,98.5939196493204,791.462616868995
310-2.D,7.01865507798188,"Propanal, 2-methyl-",78-84-2,6318853.12106706,C4H8O,98.6337725902469,791.484515207055
240-2.D,7.0189214621855,"Propanal, 2-methyl-",78-84-2,5088758.4617441,C4H8O,98.7000301627117,791.509679027537
240-1.D,7.01896511970549,"Propanal, 2-methyl-",78-84-2,4656361.80870435,C4H8O,98.6967679176454,791.513803108397
278-2.D,7.01922680211085,"Propanal, 2-methyl-",78-84-2,8704025.19789277,C4H8O,98.6637022551613,791.538522776389
240-3.D,7.01931763890358,"Propanal, 2-methyl-",78-84-2,6015011.23040299,C4H8O,98.5533638853039,791.547103618324
Aut-D129-0606.D,7.02000785663717,"Propanal, 2-methyl-",78-84-2,1979232.11400925,C4H8O,98.6800333523548,791.612304613373
Aut-D129-0605.D,7.08113044458775,Acetone,67-64-1,1630529.41873524,C3H6O,98.3518065045266,797.386212411463
278-1.D,7.08569507200971,Acetone,67-64-1,7219219.7698496,C3H6O,98.2307933053349,797.817407142425
194-1.D,7.08618296724853,Acetone,67-64-1,1825669.54454795,C3H6O,97.0621156852858,797.863495867044
278-2.D,7.08630315384537,Acetone,67-64-1,8399069.46921914,C3H6O,98.2350565839349,797.874849220231
99-2.D,7.08630455120377,Acetone,67-64-1,2701446.51883546,C3H6O,98.032526692149,797.874981220836
278-3.D,7.08640373807788,Acetone,67-64-1,8202625.09434509,C3H6O,98.2258700972074,797.88435084809
432-3.D,7.08643473157868,Acetone,67-64-1,4906429.90805725,C3H6O,98.2025130390214,797.887278630142
340-2.D,7.08667803351126,Acetone,67-64-1,5944946.9776115,C3H6O,98.1234670394262,797.910261998041
462-1.D,7.08671283735372,Acetone,67-64-1,4493096.21264926,C3H6O,98.148509741636,797.913549721682
397-3.D,7.08676313440778,Acetone,67-64-1,4987232.65076265,C3H6O,98.1652134367843,797.918301002057
462-2.D,7.08679240570128,Acetone,67-64-1,4380480.37947225,C3H6O,98.1139983794799,797.921066096852
432-1.D,7.08679384704993,Acetone,67-64-1,5121895.62726842,C3H6O,97.939134464329,797.921202252969
60-2.D,7.0868898484598,Acetone,67-64-1,3051747.62514938,C3H6O,98.4998047985339,797.930270967297
194-3.D,7.0869183880591,Acetone,67-64-1,1367429.67299397,C3H6O,97.5793584489597,797.932966943048
278-1.D,7.08700383091173,"Ethylamine, 2-((p-bromo-.alpha.-methyl-.alpha.-phenylbenzyl)oxy)-N,N-dimethyl-",3565-72-8,2547636.20234315,C18H22BrNO,82.0171695440454,797.941038249738
432-2.D,7.08707557235314,Acetone,67-64-1,5029642.51697613,C3H6O,97.9171823066312,797.947815261018
397-1.D,7.08711619288126,Acetone,67-64-1,4818617.49037545,C3H6O,98.1488793902068,797.951652454304
340-1.D,7.08721348898824,Acetone,67-64-1,5666376.03322941,C3H6O,98.2577654193136,797.9608434714
68-2.D,7.08721369909054,Acetone,67-64-1,3020918.94364415,C3H6O,98.1450420939433,797.960863318585
240-2.D,7.08722064485142,Acetone,67-64-1,4700752.5924763,C3H6O,98.2197162889561,797.961519445628
194-2.D,7.08727428535517,Acetone,67-64-1,1969712.7576243,C3H6O,97.3669651649119,797.966586562929
462-3.D,7.08728835573234,Acetone,67-64-1,3091894.55142095,C3H6O,97.7795182164297,797.967915712482
310-1.D,7.08733299406151,Acetone,67-64-1,6189984.69206879,C3H6O,98.165211700971,797.972132444881
129-1.D,7.08734426583056,Acetone,67-64-1,2144562.98088773,C3H6O,97.8640543330636,797.973197225634
397-2.D,7.08737074508554,Acetone,67-64-1,5015541.5479245,C3H6O,98.2407584557039,797.975698572221
164-1.D,7.08740964389311,Acetone,67-64-1,1785978.20972983,C3H6O,97.4906120250246,797.979373124231
340-3.D,7.08746765182831,Acetone,67-64-1,5956011.7035846,C3H6O,98.2737498774581,797.984852808267
240-1.D,7.0877664795631,Acetone,67-64-1,4123001.07030947,C3H6O,99.4022137845099,798.01308138703
240-3.D,7.08783824288735,Acetone,67-64-1,5560630.90833636,C3H6O,98.2500130736776,798.019860465459
129-3.D,7.08798658341077,Acetone,67-64-1,1582732.45953847,C3H6O,97.9008422324446,798.03387336206
129-2.D,7.0879981686238,Acetone,67-64-1,2573920.58920925,C3H6O,97.9769928016172,798.034967752107
68-3.D,7.0881470918763,Acetone,67-64-1,1997078.03819922,C3H6O,97.4562867827797,798.049035695853
99-1.D,7.0881636068789,Acetone,67-64-1,2134172.42652432,C3H6O,97.5456625711643,798.050595775448
310-2.D,7.08827318123114,Acetone,67-64-1,4859002.08652905,C3H6O,98.2532802883681,798.060946649456
99-3.D,7.08834903390844,Acetone,67-64-1,1845190.28832914,C3H6O,97.1066279565011,798.068112026114
164-3.D,7.08861141693743,Acetone,67-64-1,1431427.25167085,C3H6O,97.1304224247538,798.092897878087
68-1.D,7.08862939726226,Acetone,67-64-1,1958870.63105948,C3H6O,98.4938591763068,798.094596378449
310-3.D,7.08896624094474,Acetone,67-64-1,4578956.89993102,C3H6O,98.2601503796903,798.126416110405
60-1.D,7.08934282915485,Acetone,67-64-1,1939319.79775748,C3H6O,97.6385254827114,798.161990284796
164-2.D,7.08946853820423,Acetone,67-64-1,1952200.22958314,C3H6O,97.3041812974754,798.173865313077
60-3.D,7.08947569054263,Acetone,67-64-1,1856756.22352654,C3H6O,97.4145524014699,798.174540954339
Aut-D129-0606.D,7.09206920013222,Acetone,67-64-1,1103573.50801785,C3H6O,97.1385089300454,798.419535247706
129-3.D,7.24674018586052,"Acetic acid, hydroxy-",79-14-1,209563.509347726,C2H4O3,76.7039187956856,807.2057768302
99-3.D,7.24695920520221,"Acetic acid, hydroxy-",79-14-1,198944.053939918,C2H4O3,83.9027485492476,807.217218053712
164-3.D,7.24725578051942,"Acetic acid, hydroxy-",79-14-1,202796.136140385,C2H4O3,76.8204668030478,807.232710678547
164-1.D,7.24755114927894,"Acetic acid, hydroxy-",79-14-1,141331.529418701,C2H4O3,78.6993653808276,807.248140274719
194-3.D,7.24767386830879,"Acetic acid, hydroxy-",79-14-1,204157.511999349,C2H4O3,81.9731880740735,807.254550922467
278-1.D,7.24798679086621,"Acetic acid, hydroxy-",79-14-1,198053.245968941,C2H4O3,79.8022782858845,807.270897501238
462-3.D,7.24833296696654,"Acetic acid, hydroxy-",79-14-1,271451.214277567,C2H4O3,76.96015704229,807.288981192422
60-3.D,7.25055023730887,"Acetic acid, hydroxy-",79-14-1,199244.044984206,C2H4O3,77.2531893183614,807.40480788324
68-3.D,7.25065199849681,"Acetic acid, hydroxy-",79-14-1,170537.96826674,C2H4O3,81.6515991484606,807.410123726522
340-2.D,7.25078333461021,"Acetic acid, hydroxy-",79-14-1,199662.218892424,C2H4O3,76.4144643125042,807.416984517067
240-1.D,7.25112913662681,"Acetic acid, hydroxy-",79-14-1,145187.30378535,C2H4O3,77.2336392724127,807.435048666709
278-2.D,7.25134661985712,"Acetic acid, hydroxy-",79-14-1,219593.298070064,C2H4O3,77.1816094217077,807.446409646195
240-3.D,7.251610115354,Ethanol,64-17-5,97292.7995254018,C2H6O,75.0547247488907,807.46017423361
340-1.D,7.25167020438234,"Acetic acid, hydroxy-",79-14-1,280563.060038244,C2H4O3,76.2306869649876,807.463313189277
Aut-D129-0606.D,7.25388109432055,"Acetic acid, hydroxy-",79-14-1,119400.648683287,C2H4O3,78.1796809203834,807.57880657789
240-2.D,7.25505352045229,"Acetic acid, hydroxy-",79-14-1,140182.494122551,C2H4O3,76.8625510474339,807.640052262043
Aut-D129-0605.D,7.2896372980587,"Acetic acid, methyl ester",79-20-9,509402.767662259,C3H6O2,96.5928266607184,809.446654028036
194-3.D,7.29394912981153,"Acetic acid, methyl ester",79-20-9,389691.226273155,C3H6O2,95.0792479130687,809.671897289429
164-1.D,7.29462660138598,"Acetic acid, methyl ester",79-20-9,694574.807274438,C3H6O2,97.4293668046834,809.707287331452
278-1.D,7.29490087732781,"Acetic acid, methyl ester",79-20-9,1328581.7041707,C3H6O2,97.1255232002154,809.721615072236
164-2.D,7.29490939251534,"Acetic acid, methyl ester",79-20-9,808043.461632144,C3H6O2,96.6378868755818,809.722059892146
129-3.D,7.29496354068932,"Acetic acid, methyl ester",79-20-9,444022.39995573,C3H6O2,95.2199166255102,809.724888506991
164-3.D,7.29511624873284,"Acetic acid, methyl ester",79-20-9,369621.023827174,C3H6O2,95.4257085147094,809.732865733315
129-2.D,7.29516740883685,"Acetic acid, methyl ester",79-20-9,836820.24813095,C3H6O2,97.2696277726211,809.735538256117
99-3.D,7.29524294893383,"Acetic acid, methyl ester",79-20-9,474329.018776286,C3H6O2,95.0190035805387,809.739484351138
194-2.D,7.29544616365518,"Acetic acid, methyl ester",79-20-9,734984.078176298,C3H6O2,97.1880038818842,809.750099966315
194-1.D,7.29558418803432,"Acetic acid, methyl ester",79-20-9,616742.965840448,C3H6O2,98.2414339040462,809.75731014127
462-2.D,7.29561837813137,"Acetic acid, methyl ester",79-20-9,1495376.23283907,C3H6O2,95.5130538105073,809.759096177787
432-2.D,7.29563981453278,"Acetic acid, methyl ester",79-20-9,1280771.94640263,C3H6O2,95.8388071822663,809.760215981444
397-3.D,7.29569720202624,"Acetic acid, methyl ester",79-20-9,1502823.04570687,C3H6O2,95.5586809817973,809.763213813208
397-2.D,7.29572604081484,"Acetic acid, methyl ester",79-20-9,1528991.20217218,C3H6O2,96.0808463928953,809.764720305848
68-2.D,7.29576136486448,"Acetic acid, methyl ester",79-20-9,953081.994400595,C3H6O2,97.3764695159143,809.766565578252
462-1.D,7.29582600498453,"Acetic acid, methyl ester",79-20-9,1577200.61224411,C3H6O2,95.5226783608017,809.769942275742
99-2.D,7.29596285202253,"Acetic acid, methyl ester",79-20-9,713713.276658583,C3H6O2,95.4687094877977,809.777090948259
432-3.D,7.29607663755679,"Acetic acid, methyl ester",79-20-9,1396251.31727538,C3H6O2,95.552682050644,809.783034924348
60-1.D,7.29612558188607,Hydrogen isocyanate,75-13-8,463694.991318561,CHNO,95.3336416031153,809.785591698588
340-1.D,7.29626758601279,"Acetic acid, methyl ester",79-20-9,1410924.37981516,C3H6O2,96.2294225638336,809.793009769252
462-3.D,7.29630874662946,"Acetic acid, methyl ester",79-20-9,989080.745692908,C3H6O2,95.0858331982647,809.795159934674
432-1.D,7.2963230682797,"Acetic acid, methyl ester",79-20-9,1363004.2634994,C3H6O2,95.3841990785191,809.795908074999
340-2.D,7.29637594418481,"Acetic acid, methyl ester",79-20-9,1289623.26462129,C3H6O2,95.5519612106465,809.798670228533
60-2.D,7.29641470451757,"Acetic acid, methyl ester",79-20-9,893116.078390048,C3H6O2,96.8627461359923,809.800695006925
60-1.D,7.29653458058458,"Acetic acid, methyl ester",79-20-9,762752.509905333,C3H6O2,97.6494263690524,809.806957142798
340-3.D,7.29654766055186,"Acetic acid, methyl ester",79-20-9,1139608.345355,C3H6O2,95.5205101734212,809.807640419572
99-1.D,7.29677177631623,"Acetic acid, methyl ester",79-20-9,809999.123583271,C3H6O2,97.1928713353166,809.819347872133
68-1.D,7.29686317888668,Hydrogen isocyanate,75-13-8,490788.765427312,CHNO,78.5849102643491,809.824122597643
60-3.D,7.2968644187737,"Acetic acid, methyl ester",79-20-9,785740.03030936,C3H6O2,95.3993401865165,809.824187367377
129-1.D,7.29688477117837,"Acetic acid, methyl ester",79-20-9,742359.380976567,C3H6O2,97.1144755744443,809.825250544762
68-3.D,7.29695595391721,"Acetic acid, methyl ester",79-20-9,765469.838585633,C3H6O2,95.5481139274561,809.828969018294
397-1.D,7.29697647425533,"Acetic acid, methyl ester",79-20-9,1242651.81493452,C3H6O2,95.562388426849,809.830040968256
240-3.D,7.29717109518118,"Acetic acid, methyl ester",79-20-9,849204.430069509,C3H6O2,96.7557858264152,809.840207657169
68-1.D,7.29749393067615,"Acetic acid, methyl ester",79-20-9,743366.781102673,C3H6O2,97.3138714797913,809.857072072097
310-1.D,7.29754237480292,"Acetic acid, methyl ester",79-20-9,1386341.09046064,C3H6O2,95.3611695082593,809.85960271655
278-2.D,7.2975714855283,"Acetic acid, methyl ester",79-20-9,1257238.5296268,C3H6O2,97.5761580175418,809.861123414736
278-3.D,7.29798817279754,"Acetic acid, methyl ester",79-20-9,1410049.45546304,C3H6O2,98.3524633975576,809.882890497704
240-1.D,7.29818868373747,"Acetic acid, methyl ester",79-20-9,1005563.20192593,C3H6O2,96.9777044625824,809.893364871622
240-2.D,7.29842645068331,"Acetic acid, methyl ester",79-20-9,1080323.15283931,C3H6O2,97.1284217093783,809.905785440282
310-3.D,7.29880062388934,"Acetic acid, methyl ester",79-20-9,722114.112003529,C3H6O2,97.2186067850553,809.925331655923
310-2.D,7.29888466953172,"Acetic acid, methyl ester",79-20-9,830170.760823036,C3H6O2,97.6935974700549,809.929722067164
Aut-D129-0606.D,7.29983213808013,"Acetic acid, methyl ester",79-20-9,230268.623582216,C3H6O2,96.6341584866628,809.979216323467
60-3.D,7.60677383221123,"Ethane, 1-ethoxy-1-methoxy-",10471-14-4,11834.3326126045,C5H12O2,76.5266852931775,826.01336426951
99-3.D,7.60737131445922,"Ethane, 1-ethoxy-1-methoxy-",10471-14-4,13594.0914216692,C5H12O2,76.0236948426283,826.044575795812
164-3.D,7.60771775930754,"Ethane, 1-ethoxy-1-methoxy-",10471-14-4,7503.86290428779,C5H12O2,79.9071636564276,826.062673525965
99-1.D,7.61696298127647,3-(2-Methoxyethoxymethoxy)-2-methylpentan-1-ol,97991-45-2,3613.77881589567,C10H22O4,75.6129167288957,826.545629278403
397-2.D,7.69665408255007,2-Propenal,107-02-8,112428.804140214,C3H4O,89.5347663085053,830.708566188689
462-3.D,7.69963500957141,2-Propenal,107-02-8,66943.8897284901,C3H4O,91.810793133627,830.864285094886
462-1.D,7.70006398159666,2-Propenal,107-02-8,94491.1886454527,C3H4O,79.0391077866042,830.88669391405
432-2.D,7.70014659893849,2-Propenal,107-02-8,98584.2188810426,C3H4O,88.5918677935088,830.891009713132
278-1.D,7.70072411861098,2-Propenal,107-02-8,169082.56796464,C3H4O,95.2786884497649,830.921178426108
340-3.D,7.70076795787732,2-Propenal,107-02-8,112888.291122417,C3H4O,84.1317932697851,830.923468519946
397-3.D,7.70187505401654,2-Propenal,107-02-8,109628.403756108,C3H4O,83.205112082659,830.981301468764
278-3.D,7.70218754727775,2-Propenal,107-02-8,170404.656736292,C3H4O,91.2957852886806,830.997625621781
240-2.D,7.70238304084757,2-Propenal,107-02-8,117967.231506369,C3H4O,80.4832351385788,831.007837896232
310-1.D,7.70362508344376,2-Propenal,107-02-8,147172.056735881,C3H4O,93.2750565529655,831.072720234224
310-3.D,7.70466423304049,2-Propenal,107-02-8,143525.196333036,C3H4O,81.6856907110255,831.127003763281
310-2.D,7.70510424606943,2-Propenal,107-02-8,151268.130147501,C3H4O,88.5228546602767,831.14998934699
340-1.D,7.70512046622984,2-Propenal,107-02-8,117284.14041655,C3H4O,85.2841694860811,831.150836662479
278-2.D,7.70519544157774,2-Propenal,107-02-8,183675.132827153,C3H4O,86.3535356179174,831.154753255903
432-1.D,7.70673874609049,2-Propenal,107-02-8,108461.54280421,C3H4O,92.0803774579102,831.235373039257
240-3.D,7.7085755607145,2-Propenal,107-02-8,128158.04608739,C3H4O,93.2138464898759,831.331325325942
Aut-D129-0605.D,7.70890790114059,"Cyclotrisiloxane, hexamethyl-",541-05-9,402728.813587153,C6H18O3Si3,87.619736933369,831.348686263417
99-1.D,7.71107528265063,"Cyclotrisiloxane, hexamethyl-",541-05-9,499815.311631987,C6H18O3Si3,88.3491271318348,831.461906840653
129-3.D,7.71114085002486,"Cyclotrisiloxane, hexamethyl-",541-05-9,483410.839817192,C6H18O3Si3,88.5182302889115,831.465331976433
99-2.D,7.71134781750473,"Cyclotrisiloxane, hexamethyl-",541-05-9,535008.319524259,C6H18O3Si3,89.0632181073801,831.476143629772
164-2.D,7.71161800962675,"Cyclotrisiloxane, hexamethyl-",541-05-9,463438.630741812,C6H18O3Si3,89.6788688726246,831.490258038278
164-1.D,7.71199662233278,"Cyclotrisiloxane, hexamethyl-",541-05-9,475145.22257991,C6H18O3Si3,87.6602863943544,831.510036166368
129-2.D,7.71215174091225,"Cyclotrisiloxane, hexamethyl-",541-05-9,734084.08803089,C6H18O3Si3,89.8646025849181,831.518139315272
68-2.D,7.71296341846003,"Cyclotrisiloxane, hexamethyl-",541-05-9,486451.565898994,C6H18O3Si3,89.7645520018656,831.560540064777
194-3.D,7.71358916366677,"Cyclotrisiloxane, hexamethyl-",541-05-9,421121.900216635,C6H18O3Si3,87.4537068621678,831.593228003279
60-1.D,7.71377246656706,"Cyclotrisiloxane, hexamethyl-",541-05-9,476125.166681563,C6H18O3Si3,90.7846188940343,831.602803456463
194-2.D,7.71400746099392,"Cyclotrisiloxane, hexamethyl-",541-05-9,353953.653203565,C6H18O3Si3,90.0830216585471,831.615079193121
99-3.D,7.71410109931786,"Cyclotrisiloxane, hexamethyl-",541-05-9,428695.732193324,C6H18O3Si3,90.8379901924917,831.619970710853
194-1.D,7.71426053343825,"Cyclotrisiloxane, hexamethyl-",541-05-9,357329.290693626,C6H18O3Si3,88.2100299761499,831.62829929678
129-1.D,7.7148307864978,"Cyclotrisiloxane, hexamethyl-",541-05-9,494020.393075239,C6H18O3Si3,89.2908793693703,831.658088413405
