File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
3-3.D,6.97671548595577,tert-Butyldimethylsilylamine,1000366-62-1,825.3422295005,17280.2558402467,C6H17NSi,76.0533878456489
6-1.D,7.34224452267697,2-Propenal,107-02-8,845.071761357855,212899.517512096,C3H4O,90.8566802798556
6-3.D,7.34278949845752,2-Propenal,107-02-8,845.101176577833,215041.795062637,C3H4O,89.416010568455
6-2.D,7.34411810221762,2-Propenal,107-02-8,845.172888336893,205626.911834532,C3H4O,94.1956029618313
4-3.D,7.34447213293264,2-Propenal,107-02-8,845.191997243625,269827.694315755,C3H4O,93.5791860614285
4-2.D,7.34772338996422,2-Propenal,107-02-8,845.367484750052,246645.03149783,C3H4O,91.3169291836785
4-1.D,7.34925749397973,2-Propenal,107-02-8,845.450288442798,287362.30065051,C3H4O,94.1579337714209
5-1.D,7.41290323736614,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.885585219741,2934562.29271526,C6H18O3Si3,96.1427478792819
4-2.D,7.41317046588509,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.900008953694,3481425.67754439,C6H18O3Si3,96.960163538853
5-3.D,7.41361711880681,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.924117169904,2975556.15273655,C6H18O3Si3,95.3956909652387
6-1.D,7.41373116017553,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.930272584635,3267346.29282365,C6H18O3Si3,96.79007149715
6-2.D,7.4147090070472,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.983052142667,3428532.16400469,C6H18O3Si3,96.723390280159
1-2.D,7.41487188101841,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.991843310758,3676814.64831419,C6H18O3Si3,97.181651016269
6-3.D,7.41493874740264,"Cyclotrisiloxane, hexamethyl-",541-05-9,848.995452442524,3616655.07950004,C6H18O3Si3,96.7319928800604
4-3.D,7.41524423919483,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.011941447338,3103182.31582549,C6H18O3Si3,96.5318059603416
3-1.D,7.41549704036162,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.025586460928,3650696.79891548,C6H18O3Si3,97.163450442169
3-3.D,7.41654628122503,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.082219529607,3413586.52908543,C6H18O3Si3,96.8291142505741
2-1.D,7.41717875845357,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.116357664682,3522318.01802387,C6H18O3Si3,96.9008962548738
1-3.D,7.41760065674806,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.139129742973,3747115.84071771,C6H18O3Si3,96.616600433665
4-1.D,7.41771126008966,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.14509958923,3401817.73959448,C6H18O3Si3,97.2736521056403
2-2.D,7.41805312842601,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.163552028176,3524002.03201652,C6H18O3Si3,96.766819996749
5-2.D,7.41811768055431,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.167036247331,3026742.34173473,C6H18O3Si3,97.0426858803431
2-3.D,7.41831085363508,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.177462818324,3300804.43216728,C6H18O3Si3,96.6874904763722
1-1.D,7.41834255936953,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.179174144197,3727763.51879063,C6H18O3Si3,96.9836238921439
3-2.D,7.41916007722291,"Cyclotrisiloxane, hexamethyl-",541-05-9,849.223299898683,3463024.98117167,C6H18O3Si3,96.1630591214003
5-3.D,7.45382610186142,trans-1-Butyl-2-methylcyclopropane,38851-70-6,851.094408261533,876762.254771437,C8H16,84.3974882371408
6-2.D,7.45407554184264,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.107871854193,856310.788459356,C8H16,87.7846691110384
6-3.D,7.45459189535495,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.135742179249,842002.810017343,C8H16,88.4587509982159
6-1.D,7.45524667824875,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.171084268837,875028.694897839,C8H16,87.998119361257
5-1.D,7.4552829148417,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.173040149064,798173.228154996,C8H16,83.6952203933114
4-2.D,7.45555425930803,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.187686042426,596130.639630051,C8H16,87.3629148357688
4-3.D,7.45681693022276,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.255839057741,509831.705659569,C8H16,84.8591128519182
4-3.D,7.45705393784966,trans-1-Butyl-2-methylcyclopropane,38851-70-6,851.268631610604,526162.017182947,C8H16,82.6446118390038
3-3.D,7.45780162100319,2-Octene,111-67-1,851.30898801766,1142104.6003925,C8H16,92.2888635478044
3-3.D,7.45782334011133,"2-Octene, (Z)-",7642-04-8,851.310160312589,1133560.84646131,C8H16,91.664036869348
2-1.D,7.45783355680286,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,851.310711761368,569007.888295695,C6H12N2,79.2421483983532
3-1.D,7.45792538330722,2-Octene,111-67-1,851.31566812259,1185121.12019292,C8H16,89.8371779333477
3-1.D,7.45797957616947,"2-Octene, (Z)-",7642-04-8,851.318593197467,1186028.23784868,C8H16,90.1461185601588
5-2.D,7.45817030743733,trans-1-Butyl-2-methylcyclopropane,38851-70-6,851.328887970925,896403.236151566,C8H16,84.4920757414852
3-2.D,7.45872035626262,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.358577009911,981248.564416843,C8H16,88.8655896385296
3-2.D,7.45883771625952,"2-Octene, (Z)-",7642-04-8,851.364911548525,1010644.85217278,C8H16,90.3186640540705
2-2.D,7.45890537991799,"2-Octene, (Z)-",7642-04-8,851.368563713391,1114850.77436352,C8H16,89.9547001757911
2-3.D,7.4590333734168,trans-1-Butyl-2-methylcyclopropane,38851-70-6,851.37547219824,955893.137462963,C8H16,88.0787529109874
4-1.D,7.45908043342862,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.378012275523,613684.904174401,C8H16,86.5853016003126
1-2.D,7.45922943540564,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,851.386054698852,293746.486896182,C6H12N2,78.268468044976
1-3.D,7.45931702041559,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,851.390782124229,316977.175425002,C6H12N2,77.8811544105994
1-1.D,7.45934056494335,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,851.392052946691,208653.251697604,C6H12N2,85.4961513644721
1-1.D,7.45934563567303,"Heptane, 4-methylene-",15918-08-8,851.392326640742,218077.029601349,C8H16,78.5100266736454
1-3.D,7.45937853476965,cis-1-Butyl-2-methylcyclopropane,38851-69-3,851.394102378672,321936.246228297,C8H16,77.3925155719265
5-3.D,7.68197566030378,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.408844405666,310864.520149372,C6H12N2,86.1510425475488
5-1.D,7.68260980256507,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.443072411349,304552.740995138,C6H12N2,86.1843175478596
6-1.D,7.68262093543334,"Heptane, 4-methylene-",15918-08-8,863.443673311024,359340.073165071,C8H16,87.2276081805773
6-1.D,7.68263624702924,"Cyclopentane, 1-ethyl-2-methyl-",3726-46-3,863.444499758689,897938.964539418,C8H16,76.5007552522837
4-2.D,7.68270840891915,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.448394716854,206161.884311643,C6H12N2,80.5567397354937
4-2.D,7.68271278223684,"1,4-Cyclohexanedione",637-88-7,863.448630767898,200128.132978282,C6H8O2,76.833551779131
6-2.D,7.68303979746613,"Heptane, 4-methylene-",15918-08-8,863.466281506241,385758.773370466,C8H16,87.0364632252677
6-3.D,7.68344627147524,"Heptane, 4-methylene-",15918-08-8,863.48822105442,353776.665852104,C8H16,87.0622763682982
3-3.D,7.68466062435877,"Heptane, 4-methylene-",15918-08-8,863.553766090504,584099.045564391,C8H16,84.8622649914441
3-1.D,7.68501680728429,trans-1-Butyl-2-methylcyclopropane,38851-70-6,863.572991163399,596517.308238535,C8H16,85.0277600781041
5-2.D,7.68635973999332,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.645476331479,377619.220839605,C6H12N2,80.2294898175213
2-2.D,7.68652305138233,"Heptane, 4-methylene-",15918-08-8,863.654291109318,551817.560326623,C8H16,86.1111398502516
3-2.D,7.68720480069444,"Heptane, 4-methylene-",15918-08-8,863.691088718867,479572.279864908,C8H16,85.8731286086305
2-1.D,7.68764761483386,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.714989735729,261791.892870185,C6H12N2,79.8607955957174
4-3.D,7.68784038595049,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.725394610595,321890.385127499,C6H12N2,76.3970010656187
2-3.D,7.68821825323944,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.745790103062,442171.578658604,C6H12N2,80.3227554193506
4-1.D,7.68842582627459,"1H-1,3-Diazepine, 4,5,6,7-tetrahydro-2-methyl-",18237-68-8,863.756993915615,189866.592431135,C6H12N2,82.1321175472289
5-3.D,7.74148369315937,"Furan, 3-methyl-",930-27-8,866.620807100954,262134.845553781,C5H6O,85.4444115165534
6-2.D,7.74316103854847,"Furan, 3-methyl-",930-27-8,866.71134228685,289290.581876091,C5H6O,85.5240754462807
5-1.D,7.74326136360886,"Furan, 3-methyl-",930-27-8,866.716757360007,284817.359258785,C5H6O,83.6445003595636
4-2.D,7.74363405133226,"Furan, 3-methyl-",930-27-8,866.736873283978,358176.28809973,C5H6O,88.2048379303944
6-1.D,7.74372375006919,"Furan, 3-methyl-",930-27-8,866.741714798359,292893.20680679,C5H6O,84.3467121577786
6-3.D,7.74421360594534,"Furan, 3-methyl-",930-27-8,866.768154906101,277891.647274541,C5H6O,84.1200282670974
3-3.D,7.74523571516002,"Furan, 3-methyl-",930-27-8,866.823323536461,261913.323428354,C5H6O,84.4985491893671
3-1.D,7.74533566887661,"Furan, 3-methyl-",930-27-8,866.828718566234,290595.578659224,C5H6O,84.5060688229971
2-2.D,7.74545389955822,"Furan, 3-methyl-",930-27-8,866.835100100298,155960.350940888,C5H6O,77.9015606828657
3-2.D,7.74593906416326,"Furan, 3-methyl-",930-27-8,866.861286995372,280168.711122056,C5H6O,83.9410719778612
4-3.D,7.74691646301072,"Furan, 3-methyl-",930-27-8,866.914042371173,320641.170557722,C5H6O,83.7713955955825
1-1.D,7.74713353050368,"Furan, 3-methyl-",930-27-8,866.925758649737,264922.286247966,C5H6O,84.5210069166315
4-1.D,7.7473349557394,"Furan, 3-methyl-",930-27-8,866.936630633098,392061.232005442,C5H6O,87.7461005721061
1-3.D,7.74737756857257,"Furan, 3-methyl-",930-27-8,866.93893067267,296714.611459134,C5H6O,88.7193846389777
2-3.D,7.74749041421582,"Furan, 3-methyl-",930-27-8,866.945021547785,157337.979038128,C5H6O,79.4681440829795
5-2.D,7.74764941395033,"Furan, 3-methyl-",930-27-8,866.953603602868,308613.752761925,C5H6O,84.0395248848011
2-1.D,7.74794023953131,"Furan, 3-methyl-",930-27-8,866.969300994835,143675.956055375,C5H6O,76.6757758120543
1-2.D,7.74817794498915,"Furan, 3-methyl-",930-27-8,866.982131213318,280910.688747276,C5H6O,88.9301571618338
5-3.D,7.90101434577794,Butanal,123-72-8,875.231518636473,750451.347555739,C4H8O,84.943328721775
6-3.D,7.90165527132177,"Ethene, ethoxy-",109-92-2,875.266112771726,497335.820653954,C4H8O,81.3830262965892
5-1.D,7.90170264455027,Butanal,123-72-8,875.268669754967,754916.550698227,C4H8O,84.8537487421343
6-2.D,7.90187551739367,Butanal,123-72-8,875.278000614976,634443.176823155,C4H8O,87.9013066840484
6-1.D,7.90297526986472,"Ethene, ethoxy-",109-92-2,875.337360061786,508850.889581718,C4H8O,81.8124199053777
4-2.D,7.90360450249647,Butanal,123-72-8,875.371323068844,583429.290666196,C4H8O,90.1843421482335
3-1.D,7.9036994963626,Butanal,123-72-8,875.376450389302,1266740.30788356,C4H8O,96.6944538802401
3-3.D,7.9042236710875,Butanal,123-72-8,875.404742866492,1267486.55639852,C4H8O,96.5093710913225
4-3.D,7.90448989817905,Butanal,123-72-8,875.419112548122,533173.368352433,C4H8O,85.7534164388558
5-2.D,7.90455761457844,Butanal,123-72-8,875.422767559694,890618.623892489,C4H8O,94.1157359147367
3-2.D,7.90469317300265,Butanal,123-72-8,875.430084363505,1200982.88995707,C4H8O,94.5668167842756
1-3.D,7.90516592503329,Butanal,123-72-8,875.455601286409,1005477.65322685,C4H8O,96.7732907552821
2-2.D,7.90565086482823,"Ethene, ethoxy-",109-92-2,875.481776047295,343910.43330514,C4H8O,83.8426505965482
4-1.D,7.90595305471426,Butanal,123-72-8,875.498086830802,674977.077683246,C4H8O,91.5142279510714
2-3.D,7.90661989029607,"Ethene, ethoxy-",109-92-2,875.534079467592,345461.394959669,C4H8O,84.2793486751785
1-2.D,7.90696225413336,Butanal,123-72-8,875.552558651339,1031368.54023602,C4H8O,96.3646368398209
1-1.D,7.90760605959548,Butanal,123-72-8,875.587308230986,1007876.27813051,C4H8O,94.1725366322394
6-3.D,8.00582556117561,"3,3'-Bifuran, 2,2',3,3'-tetrahydro-",98869-94-4,880.888733263648,109767.804231961,C8H10O2,80.1267180398295
6-2.D,8.00667396967212,"3,3'-Bifuran, 2,2',3,3'-tetrahydro-",98869-94-4,880.934526349227,120267.472843356,C8H10O2,79.8508181302631
3-3.D,8.00791819095536,"1,5-Heptadiene, 2,6-dimethyl-",6709-39-3,881.001683540528,312733.68013731,C9H16,78.3632537402764
3-1.D,8.00843548878297,"1,5-Heptadiene, 2,6-dimethyl-",6709-39-3,881.029604835266,369216.086782828,C9H16,78.6789353049414
5-3.D,8.10425578941988,Ethyl Acetate,141-78-6,886.201532326868,33071267.3450758,C4H8O2,98.649971321438
6-3.D,8.10456961704546,Ethyl Acetate,141-78-6,886.218471260618,11850869.4844757,C4H8O2,98.5892852927717
6-2.D,8.10464664536034,Ethyl Acetate,141-78-6,886.222628885429,12779896.0978967,C4H8O2,98.6091441790383
6-1.D,8.10541283454951,Ethyl Acetate,141-78-6,886.263984160928,11532980.4769644,C4H8O2,98.5727005655289
5-1.D,8.10552496188906,Ethyl Acetate,141-78-6,886.2700362654,32805899.8695613,C4H8O2,98.6487775107483
4-2.D,8.10733505625657,Ethyl Acetate,141-78-6,886.367736614485,2598878.53400144,C4H8O2,98.0446148517836
3-3.D,8.10778239441424,Ethyl Acetate,141-78-6,886.391881816497,12160468.9290102,C4H8O2,98.639495994741
5-2.D,8.10812929637033,Ethyl Acetate,141-78-6,886.410605946475,34333857.5130801,C4H8O2,98.6413318456746
3-1.D,8.10844025562221,Ethyl Acetate,141-78-6,886.427390058953,12091308.0918795,C4H8O2,98.7315405525897
3-2.D,8.10903855385352,Ethyl Acetate,141-78-6,886.459683373105,11533498.1452706,C4H8O2,98.6219631044646
1-3.D,8.10946659598643,Ethyl Acetate,141-78-6,886.482787066791,11404927.5458764,C4H8O2,98.6135405676237
4-3.D,8.1098004258279,Ethyl Acetate,141-78-6,886.50080562573,2609906.06075592,C4H8O2,98.0216747982919
1-1.D,8.11032896889979,Ethyl Acetate,141-78-6,886.529333885669,12006630.88155,C4H8O2,98.6927766116318
1-2.D,8.11059790574139,Ethyl Acetate,141-78-6,886.543849826815,11514294.2215859,C4H8O2,98.6046636386075
4-1.D,8.11160996363606,Ethyl Acetate,141-78-6,886.59847593437,2874064.71545229,C4H8O2,97.9668503903723
2-3.D,8.12355472838965,Ethyl Acetate,141-78-6,887.243197948381,90906350.8746433,C4H8O2,98.4618782654406
2-2.D,8.12365419127716,Ethyl Acetate,141-78-6,887.248566485516,93232680.1560439,C4H8O2,98.4745415311275
2-1.D,8.12413709049237,Ethyl Acetate,141-78-6,887.274631105542,94805971.5742072,C4H8O2,98.5137526143174
6-3.D,8.14291527149635,"Cyclopentane, 2-propenyl-",3524-75-2,888.288188670392,459650.431021285,C8H14,75.0405000122667
3-1.D,8.14480829528437,"Cyclopentane, 2-propenyl-",3524-75-2,888.390365158113,1018458.00542655,C8H14,83.9535076373419
3-3.D,8.14524176972362,"Cyclopentane, 2-propenyl-",3524-75-2,888.413762062051,942912.323447415,C8H14,84.0351026226384
3-2.D,8.14626549566656,"Cyclopentane, 2-propenyl-",3524-75-2,888.46901795577,877776.336880958,C8H14,83.557744381593
1-2.D,8.14683873953579,"Cyclopentane, 2-propenyl-",3524-75-2,888.499958953732,345148.775014649,C8H14,75.7193407280484
1-2.D,8.14702026447828,"1,5-Heptadiene, 2,6-dimethyl-",6709-39-3,888.509756813207,330323.787153265,C9H16,76.1598719627392
4-1.D,8.14723409871275,"Cyclopentane, 2-propenyl-",3524-75-2,888.521298575741,334774.632347535,C8H14,76.0406398558522
5-2.D,8.148333947959,"Cyclopentane, 2-propenyl-",3524-75-2,888.580663246019,656660.958077515,C8H14,75.6765617918843
2-2.D,8.16205163490135,"Cyclopentane, 2-propenyl-",3524-75-2,889.321079230385,853216.769630303,C8H14,84.5298969955802
2-3.D,8.16219150178424,"Cyclopentane, 2-propenyl-",3524-75-2,889.328628584457,787847.729427596,C8H14,84.2178655621731
2-1.D,8.16236827012422,"Cyclopentane, 2-propenyl-",3524-75-2,889.338169704983,466660.903000819,C8H14,77.9444464624518
1-3.D,8.28450013504046,"Furan, 3-methyl-",930-27-8,895.930271227962,124211.693443301,C5H6O,80.2586760212882
1-2.D,8.28639831184655,"Furan, 3-methyl-",930-27-8,896.032725851274,119973.62970805,C5H6O,84.6810925086794
1-1.D,8.28646647717306,"Furan, 3-methyl-",930-27-8,896.036405093812,113522.374479819,C5H6O,81.1941116883181
6-2.D,8.32343779641374,Methyl Alcohol,67-56-1,898.031942376734,33992880.2216953,CH4O,99.9746263750805
5-3.D,8.32356781454163,Methyl Alcohol,67-56-1,898.038960141503,31542674.7887881,CH4O,99.9873916181068
6-3.D,8.32397406296223,Methyl Alcohol,67-56-1,898.060887513479,34662371.3701892,CH4O,99.9894171920892
4-2.D,8.32407028465202,Methyl Alcohol,67-56-1,898.066081106062,33231898.100608,CH4O,99.9759223975467
6-1.D,8.3242049350159,Methyl Alcohol,67-56-1,898.073348897064,34405989.688819,CH4O,99.9767643608847
5-1.D,8.32472079538432,Methyl Alcohol,67-56-1,898.101192604541,32942268.5942894,CH4O,99.973620526299
4-3.D,8.325451262971,Methyl Alcohol,67-56-1,898.140619796567,32672936.6917724,CH4O,99.9764040428763
3-3.D,8.32722089122896,Methyl Alcohol,67-56-1,898.236135976087,36092492.1318678,CH4O,99.9651126598219
5-2.D,8.3274960640023,Methyl Alcohol,67-56-1,898.25098850339,33482494.7483864,CH4O,99.9887523703829
3-1.D,8.32849200457024,Methyl Alcohol,67-56-1,898.304744673733,32505291.4499858,CH4O,99.9880127688125
4-1.D,8.32874806013969,Methyl Alcohol,67-56-1,898.318565344615,35637925.016378,CH4O,99.9688366828853
3-2.D,8.32893375704971,Methyl Alcohol,67-56-1,898.328588387203,36350392.797544,CH4O,99.9115348198607
2-1.D,8.32957391442934,Methyl Alcohol,67-56-1,898.363141060579,30473598.8246989,CH4O,99.9752896438916
2-2.D,8.3297825114472,Methyl Alcohol,67-56-1,898.374400142884,30189924.8916581,CH4O,99.9789899689212
2-3.D,8.33003045539188,Methyl Alcohol,67-56-1,898.387782986553,29259495.5940972,CH4O,99.8614489360653
1-3.D,8.33033587055782,Methyl Alcohol,67-56-1,898.404267855445,32820944.073984,CH4O,99.9892927964135
1-2.D,8.33042294730677,Methyl Alcohol,67-56-1,898.408967847292,31788910.2532473,CH4O,99.9763932361112
1-1.D,8.3308032568416,Methyl Alcohol,67-56-1,898.429495160663,30218381.7614542,CH4O,99.9622802888241
6-2.D,8.45889367253474,2-Butanone,78-93-3,903.552744492346,2350007.51441303,C4H8O,95.0414527420199
6-1.D,8.45906249843231,2-Butanone,78-93-3,903.558803417754,1737783.9033764,C4H8O,95.2801798614051
6-3.D,8.45911374183945,2-Butanone,78-93-3,903.560642471987,1787159.52209402,C4H8O,95.1327464549963
5-3.D,8.45919782458906,2-Butanone,78-93-3,903.563660084305,1068257.35538175,C4H8O,95.4389867163149
4-2.D,8.45983762164469,2-Butanone,78-93-3,903.586621506054,1837168.65749746,C4H8O,97.03159509126
5-1.D,8.46007614610537,2-Butanone,78-93-3,903.595181815438,1054437.56346223,C4H8O,95.3387073333349
4-3.D,8.46018755778906,2-Butanone,78-93-3,903.599180224988,2178417.74045022,C4H8O,96.6712677019234
5-2.D,8.46237188266522,2-Butanone,78-93-3,903.677572590627,1147507.06641917,C4H8O,95.4484449094094
4-1.D,8.46286996504024,2-Butanone,78-93-3,903.695448070638,2081661.90388204,C4H8O,96.2796225707788
3-3.D,8.46304566002057,2-Butanone,78-93-3,903.701753517821,936629.544552359,C4H8O,95.5219139005929
3-1.D,8.4636297974921,2-Butanone,78-93-3,903.722717394922,928539.476292293,C4H8O,95.4131858392932
2-1.D,8.46427049094552,2-Butanone,78-93-3,903.745710987135,1004248.72478392,C4H8O,75.6413596120085
2-2.D,8.4646154650877,2-Butanone,78-93-3,903.758091626748,712759.422236761,C4H8O,83.681774209974
3-2.D,8.46481824283185,2-Butanone,78-93-3,903.765369036457,871461.8182801,C4H8O,95.4058192527708
1-2.D,8.46580234898228,2-Butanone,78-93-3,903.8006872302,798801.143638452,C4H8O,95.0059334512009
1-3.D,8.466098325093,2-Butanone,78-93-3,903.811309398973,826504.541197005,C4H8O,94.9483135106562
1-1.D,8.46721486119674,2-Butanone,78-93-3,903.851380318574,783552.030748062,C4H8O,95.0750261294186
1-2.D,8.56919221014094,Methyl propionate,554-12-1,907.51120478542,53818.0865593301,C4H8O2,86.1584169804998
1-1.D,8.56979884482034,Methyl propionate,554-12-1,907.532976055855,56909.5526151107,C4H8O2,87.2544867780424
5-3.D,8.75612350810994,"Butanal, 2-methyl-",96-17-3,914.219907698462,10767657.088802,C5H10O,96.6295181304856
5-1.D,8.75776491825069,"Butanal, 2-methyl-",96-17-3,914.278815613361,10559880.7583729,C5H10O,96.6991015669358
6-2.D,8.75778114394649,"Butanal, 2-methyl-",96-17-3,914.279397930896,18889213.6827431,C5H10O,97.6201137181091
6-3.D,8.75842914972765,"Butanal, 2-methyl-",96-17-3,914.302653952327,18070569.7492257,C5H10O,97.8071442234957
4-2.D,8.75868866626936,"Butanal, 2-methyl-",96-17-3,914.311967638148,18939974.1259894,C5H10O,98.1631163038879
6-1.D,8.75871248666393,"Butanal, 2-methyl-",96-17-3,914.312822518803,17701901.9431787,C5H10O,97.5736876235979
3-3.D,8.75929365682401,"Butanal, 2-methyl-",96-17-3,914.333679903245,5481902.14427423,C5H10O,95.8751045624613
4-3.D,8.76010482344488,"Butanal, 2-methyl-",96-17-3,914.362791539078,18993618.3630826,C5H10O,97.8137950714413
3-1.D,8.76013100103561,"Butanal, 2-methyl-",96-17-3,914.363731016208,5659772.83259104,C5H10O,96.422338262823
5-2.D,8.76020531661145,"Butanal, 2-methyl-",96-17-3,914.366398098315,11489320.9907137,C5H10O,96.4831419788056
3-2.D,8.76064981266694,"Butanal, 2-methyl-",96-17-3,914.382350440243,5439773.53416612,C5H10O,95.9292517873025
2-1.D,8.76131831254108,"Butanal, 2-methyl-",96-17-3,914.406341966016,3360172.49432294,C5H10O,93.8207269612681
2-2.D,8.76155880848163,"Butanal, 2-methyl-",96-17-3,914.414973029056,3302350.31581757,C5H10O,93.5275069849505
1-3.D,8.76172314272858,"Butanal, 2-methyl-",96-17-3,914.420870755404,5294461.61648397,C5H10O,96.222279531171
4-1.D,8.76204475863498,"Butanal, 2-methyl-",96-17-3,914.432413100595,20867481.2790373,C5H10O,97.7658229021143
1-2.D,8.76215013165335,"Butanal, 2-methyl-",96-17-3,914.43619479089,5079399.41251785,C5H10O,96.0902033361875
2-3.D,8.76240227871515,"Butanal, 2-methyl-",96-17-3,914.445243996381,3417573.12349412,C5H10O,93.2591939766682
1-1.D,8.76254491263286,"Butanal, 2-methyl-",96-17-3,914.450362928254,5071500.40775482,C5H10O,96.7594747686781
5-3.D,8.78350299408071,"1,4-Cyclohexadiene",628-41-1,915.20251916741,93337.3544276068,C6H8,81.7733688581107
5-2.D,8.78453425331112,"1,4-Cyclohexadiene",628-41-1,915.239529619262,105910.033484563,C6H8,79.2668348308112
5-1.D,8.78468757577131,"1,4-Cyclohexadiene",628-41-1,915.24503214798,96135.2333636205,C6H8,83.4365733290646
4-3.D,8.78764554849896,"1,4-Cyclohexadiene",628-41-1,915.351189653279,61268.2763750437,C6H8,76.8221827210697
5-3.D,8.85514000615676,"2,4-Octadiene",13643-08-8,917.773471366522,4242928.99791316,C8H14,84.9086972883645
3-3.D,8.85589484408355,"2,4-Octadiene",13643-08-8,917.800561444285,6186989.1022664,C8H14,87.4799056062984
3-1.D,8.85594572471246,"2,4-Octadiene",13643-08-8,917.802387478914,6840696.20541863,C8H14,87.3326686004901
2-1.D,8.85597339618999,"2,4-Octadiene",13643-08-8,917.803380569552,4278829.27217864,C8H14,87.5553446816663
2-2.D,8.85638290047612,"2,4-Octadiene",13643-08-8,917.818077105804,6655863.52309662,C8H14,88.0763266467696
5-1.D,8.8567852262709,"2,4-Octadiene",13643-08-8,917.832516016039,4096006.21543968,C8H14,84.6729144015727
3-2.D,8.85679598308193,"2,4-Octadiene",13643-08-8,917.832902062946,5630369.76797459,C8H14,86.180013645257
2-3.D,8.85715354820207,"2,4-Octadiene",13643-08-8,917.845734575153,6277327.71692593,C8H14,88.1194536793381
1-2.D,8.85734049560006,"2,4-Octadiene",13643-08-8,917.852443855874,2237739.21931661,C8H14,80.3419077370249
1-3.D,8.85741146119533,"2,4-Octadiene",13643-08-8,917.854990711862,2705376.75213949,C8H14,84.1715064759835
5-2.D,8.85811851049711,"2,4-Octadiene",13643-08-8,917.880365722693,4435788.94601334,C8H14,84.9349409141345
1-1.D,8.85848519135224,"2,4-Octadiene",13643-08-8,917.893525385883,2005890.34358218,C8H14,84.9227367870623
6-3.D,8.86028316934195,"2,4-Octadiene",13643-08-8,917.958052301965,3091040.0272722,C8H14,80.4502358803391
6-1.D,8.86159987713259,"2,4-Octadiene",13643-08-8,918.005307103524,3922960.10928378,C8H14,87.2614355767538
6-2.D,8.86333176760959,"2,4-Octadiene",13643-08-8,918.06746223118,4100272.85718602,C8H14,87.1318846165693
5-3.D,8.87448568193139,"Butanal, 3-methyl-",590-86-3,918.467760620564,17365881.7650108,C5H10O,96.3086191228587
5-1.D,8.87552072837378,"Butanal, 3-methyl-",590-86-3,918.504906990159,17515587.7439392,C5H10O,97.8007175433463
6-3.D,8.87648027362891,"Butanal, 3-methyl-",590-86-3,918.53934372771,26840287.3722066,C5H10O,97.9254242917645
3-3.D,8.87671371050797,"Butanal, 3-methyl-",590-86-3,918.547721450903,11783162.6206829,C5H10O,96.4204410939048
6-2.D,8.87695691581628,"Butanal, 3-methyl-",590-86-3,918.556449749364,27789496.9460507,C5H10O,98.0741697206023
3-1.D,8.87696513520154,"Butanal, 3-methyl-",590-86-3,918.556744731608,11970498.8545515,C5H10O,95.4352509225613
4-2.D,8.87725025825764,"Butanal, 3-methyl-",590-86-3,918.566977399427,27865002.2985369,C5H10O,98.0490335377233
3-2.D,8.87734223249893,"Butanal, 3-methyl-",590-86-3,918.570278226347,11439709.1689345,C5H10O,95.1057457798531
2-3.D,8.8775455777582,"Butanal, 3-methyl-",590-86-3,918.577576003381,6848668.36079295,C5H10O,95.5472848712396
